ws_100_t-1_dwd_1,ws_100_t-1_dwd_max,ws_100_t-1_dwd_min,ws_100_t-1_dwd_q75,ws_100_t-1_dwd_q25,ws_100_t_dwd_1,ws_100_t_dwd_max,ws_100_t_dwd_min,ws_100_t_dwd_q75,ws_100_t_dwd_q25,ws_100_t+1_dwd_1,ws_100_t+1_dwd_max,ws_100_t+1_dwd_min,ws_100_t+1_dwd_q75,ws_100_t+1_dwd_q25,rad_t-1_dwd,rad_t-1_dwd_max,rad_t-1_dwd_min,rad_t-1_dwd_q75,rad_t-1_dwd_q25,rad_t_dwd,rad_t_dwd_max,rad_t_dwd_min,rad_t_dwd_q75,rad_t_dwd_q25,rad_t+1_dwd,rad_t+1_dwd_max,rad_t+1_dwd_min,rad_t+1_dwd_q75,rad_t+1_dwd_q25,ref_datetime,valid_datetime,hours
10.28904155890147,11.048998832702637,9.803980350494385,10.58904755115509,9.948444843292236,9.690187295277914,10.573511123657227,9.382364273071289,9.835067749023438,9.48622989654541,9.368934472401937,9.945235252380371,9.13789987564087,9.48863697052002,9.218271136283875,-0.001749999999999998,0.08,-0.065,0.026250000000000002,-0.04125,-0.019999999999999997,0.05,-0.06,0.0,-0.0425,-0.011499999999999998,0.05,-0.055,0.01625,-0.0425,2024-02-27 00:00:00+00:00,2024-02-27 23:00:00+00:00,23
9.690187295277914,10.573511123657227,9.382364273071289,9.835067749023438,9.48622989654541,9.368934472401937,9.945235252380371,9.13789987564087,9.48863697052002,9.218271136283875,9.04768164952596,9.316959381103516,8.89343547821045,9.142206192016602,8.950312376022339,-0.019999999999999997,0.05,-0.06,0.0,-0.0425,-0.011499999999999998,0.05,-0.055,0.01625,-0.0425,-0.0030000000000000005,0.05,-0.05,0.0325,-0.0425,2024-02-27 00:00:00+00:00,2024-02-27 23:30:00+00:00,23
9.368934472401937,9.945235252380371,9.13789987564087,9.48863697052002,9.218271136283875,9.04768164952596,9.316959381103516,8.89343547821045,9.142206192016602,8.950312376022339,8.777161134613884,9.11817979812622,8.455007076263428,8.921831250190735,8.6557035446167,-0.011499999999999998,0.05,-0.055,0.01625,-0.0425,-0.0030000000000000005,0.05,-0.05,0.0325,-0.0425,0.00625,0.07,-0.045,0.03375,-0.027500000000000004,2024-02-27 00:00:00+00:00,2024-02-28 00:00:00+00:00,0
9.04768164952596,9.316959381103516,8.89343547821045,9.142206192016602,8.950312376022339,8.777161134613884,9.11817979812622,8.455007076263428,8.921831250190735,8.6557035446167,8.506640619701809,8.919400215148926,8.016578674316406,8.701456308364868,8.36109471321106,-0.0030000000000000005,0.05,-0.05,0.0325,-0.0425,0.00625,0.07,-0.045,0.03375,-0.027500000000000004,0.015500000000000003,0.09,-0.04,0.035,-0.0125,2024-02-27 00:00:00+00:00,2024-02-28 00:30:00+00:00,0
8.777161134613884,9.11817979812622,8.455007076263428,8.921831250190735,8.6557035446167,8.506640619701809,8.919400215148926,8.016578674316406,8.701456308364868,8.36109471321106,8.207769632339478,8.496495723724365,7.792730093002319,8.353066205978394,8.11611521244049,0.00625,0.07,-0.045,0.03375,-0.027500000000000004,0.015500000000000003,0.09,-0.04,0.035,-0.0125,0.0030000000000000027,0.09,-0.05,0.0175,-0.026250000000000002,2024-02-27 00:00:00+00:00,2024-02-28 01:00:00+00:00,1
8.506640619701809,8.919400215148926,8.016578674316406,8.701456308364868,8.36109471321106,8.207769632339478,8.496495723724365,7.792730093002319,8.353066205978394,8.11611521244049,7.908898644977146,8.073591232299805,7.568881511688232,8.004676103591919,7.871135711669922,0.015500000000000003,0.09,-0.04,0.035,-0.0125,0.0030000000000000027,0.09,-0.05,0.0175,-0.026250000000000002,-0.0095,0.09,-0.06,0.0,-0.04,2024-02-27 00:00:00+00:00,2024-02-28 01:30:00+00:00,1
8.207769632339478,8.496495723724365,7.792730093002319,8.353066205978394,8.11611521244049,7.908898644977146,8.073591232299805,7.568881511688232,8.004676103591919,7.871135711669922,7.0760906669828625,7.314185857772827,6.7333924770355225,7.193838715553284,6.993249952793121,0.0030000000000000027,0.09,-0.05,0.0175,-0.026250000000000002,-0.0095,0.09,-0.06,0.0,-0.04,-0.0007499999999999989,0.08,-0.06,0.02,-0.03125,2024-02-27 00:00:00+00:00,2024-02-28 02:00:00+00:00,2
7.908898644977146,8.073591232299805,7.568881511688232,8.004676103591919,7.871135711669922,7.0760906669828625,7.314185857772827,6.7333924770355225,7.193838715553284,6.993249952793121,6.24328268898858,6.55478048324585,5.8979034423828125,6.383001327514648,6.115364193916321,-0.0095,0.09,-0.06,0.0,-0.04,-0.0007499999999999989,0.08,-0.06,0.02,-0.03125,0.008000000000000002,0.07,-0.06,0.04,-0.0225,2024-02-27 00:00:00+00:00,2024-02-28 02:30:00+00:00,2
7.0760906669828625,7.314185857772827,6.7333924770355225,7.193838715553284,6.993249952793121,6.24328268898858,6.55478048324585,5.8979034423828125,6.383001327514648,6.115364193916321,6.384174704551697,6.728809356689453,5.94315767288208,6.5230883955955505,6.248344838619232,-0.0007499999999999989,0.08,-0.06,0.02,-0.03125,0.008000000000000002,0.07,-0.06,0.04,-0.0225,-0.0022500000000000003,0.08,-0.075,0.03,-0.0325,2024-02-27 00:00:00+00:00,2024-02-28 03:00:00+00:00,3
6.24328268898858,6.55478048324585,5.8979034423828125,6.383001327514648,6.115364193916321,6.384174704551697,6.728809356689453,5.94315767288208,6.5230883955955505,6.248344838619232,6.525066720114814,6.902838230133057,5.988411903381348,6.663175463676453,6.3813254833221436,0.008000000000000002,0.07,-0.06,0.04,-0.0225,-0.0022500000000000003,0.08,-0.075,0.03,-0.0325,-0.0125,0.09,-0.09,0.02,-0.0425,2024-02-27 00:00:00+00:00,2024-02-28 03:30:00+00:00,3
6.384174704551697,6.728809356689453,5.94315767288208,6.5230883955955505,6.248344838619232,6.525066720114814,6.902838230133057,5.988411903381348,6.663175463676453,6.3813254833221436,6.201531165175968,6.63210654258728,5.64124059677124,6.377050220966339,6.023097395896912,-0.0022500000000000003,0.08,-0.075,0.03,-0.0325,-0.0125,0.09,-0.09,0.02,-0.0425,-0.002999999999999999,0.095,-0.09,0.037500000000000006,-0.0475,2024-02-27 00:00:00+00:00,2024-02-28 04:00:00+00:00,4
6.525066720114814,6.902838230133057,5.988411903381348,6.663175463676453,6.3813254833221436,6.201531165175968,6.63210654258728,5.64124059677124,6.377050220966339,6.023097395896912,5.877995610237122,6.361374855041504,5.294069290161133,6.090924978256226,5.66486930847168,-0.0125,0.09,-0.09,0.02,-0.0425,-0.002999999999999999,0.095,-0.09,0.037500000000000006,-0.0475,0.006500000000000003,0.1,-0.09,0.05500000000000001,-0.052500000000000005,2024-02-27 00:00:00+00:00,2024-02-28 04:30:00+00:00,4
6.201531165175968,6.63210654258728,5.64124059677124,6.377050220966339,6.023097395896912,5.877995610237122,6.361374855041504,5.294069290161133,6.090924978256226,5.66486930847168,5.75684419605467,6.292729139328003,5.2030348777771,5.9808512926101685,5.533499121665955,-0.002999999999999999,0.095,-0.09,0.037500000000000006,-0.0475,0.006500000000000003,0.1,-0.09,0.05500000000000001,-0.052500000000000005,0.27875,0.6199999999999999,0.0,0.43624999999999997,0.11749999999999998,2024-02-27 00:00:00+00:00,2024-02-28 05:00:00+00:00,5
5.877995610237122,6.361374855041504,5.294069290161133,6.090924978256226,5.66486930847168,5.75684419605467,6.292729139328003,5.2030348777771,5.9808512926101685,5.533499121665955,5.635692781872219,6.224083423614502,5.112000465393066,5.870777606964111,5.4021289348602295,0.006500000000000003,0.1,-0.09,0.05500000000000001,-0.052500000000000005,0.27875,0.6199999999999999,0.0,0.43624999999999997,0.11749999999999998,0.5509999999999999,1.14,0.09,0.8175,0.2875,2024-02-27 00:00:00+00:00,2024-02-28 05:30:00+00:00,5
5.75684419605467,6.292729139328003,5.2030348777771,5.9808512926101685,5.533499121665955,5.635692781872219,6.224083423614502,5.112000465393066,5.870777606964111,5.4021289348602295,5.34474633137385,5.959871768951416,4.840877056121826,5.580193042755127,5.1095805168151855,0.27875,0.6199999999999999,0.0,0.43624999999999997,0.11749999999999998,0.5509999999999999,1.14,0.09,0.8175,0.2875,14.2145,22.85,9.105,16.67625,10.468749999999998,2024-02-27 00:00:00+00:00,2024-02-28 06:00:00+00:00,6
5.635692781872219,6.224083423614502,5.112000465393066,5.870777606964111,5.4021289348602295,5.34474633137385,5.959871768951416,4.840877056121826,5.580193042755127,5.1095805168151855,5.053799880875482,5.69566011428833,4.569753646850586,5.289608478546143,4.817032098770142,0.5509999999999999,1.14,0.09,0.8175,0.2875,14.2145,22.85,9.105,16.67625,10.468749999999998,27.877999999999997,44.56,18.12,32.535,20.65,2024-02-27 00:00:00+00:00,2024-02-28 06:30:00+00:00,6
5.34474633137385,5.959871768951416,4.840877056121826,5.580193042755127,5.1095805168151855,5.053799880875482,5.69566011428833,4.569753646850586,5.289608478546143,4.817032098770142,5.078135477172004,5.6338560581207275,4.6133105754852295,5.281366348266602,4.885130763053894,14.2145,22.85,9.105,16.67625,10.468749999999998,27.877999999999997,44.56,18.12,32.535,20.65,47.95325,65.33,33.14,52.55375,42.71374999999999,2024-02-27 00:00:00+00:00,2024-02-28 07:00:00+00:00,7
5.053799880875482,5.69566011428833,4.569753646850586,5.289608478546143,4.817032098770142,5.078135477172004,5.6338560581207275,4.6133105754852295,5.281366348266602,4.885130763053894,5.102471073468526,5.572052001953125,4.656867504119873,5.2731242179870605,4.9532294273376465,27.877999999999997,44.56,18.12,32.535,20.65,47.95325,65.33,33.14,52.55375,42.71374999999999,68.02850000000001,86.1,48.16,72.5725,64.77749999999999,2024-02-27 00:00:00+00:00,2024-02-28 07:30:00+00:00,7
5.078135477172004,5.6338560581207275,4.6133105754852295,5.281366348266602,4.885130763053894,5.102471073468526,5.572052001953125,4.656867504119873,5.2731242179870605,4.9532294273376465,5.813837620947096,6.333599328994751,5.364930868148804,6.023332834243774,5.613009214401245,47.95325,65.33,33.14,52.55375,42.71374999999999,68.02850000000001,86.1,48.16,72.5725,64.77749999999999,93.83925,116.33,66.545,101.64125000000001,89.29249999999999,2024-02-27 00:00:00+00:00,2024-02-28 08:00:00+00:00,8
5.102471073468526,5.572052001953125,4.656867504119873,5.2731242179870605,4.9532294273376465,5.813837620947096,6.333599328994751,5.364930868148804,6.023332834243774,5.613009214401245,6.525204168425666,7.095146656036377,6.072994232177734,6.773541450500488,6.272789001464844,68.02850000000001,86.1,48.16,72.5725,64.77749999999999,93.83925,116.33,66.545,101.64125000000001,89.29249999999999,119.65,146.56,84.93,130.71,113.8075,2024-02-27 00:00:00+00:00,2024-02-28 08:30:00+00:00,8
5.813837620947096,6.333599328994751,5.364930868148804,6.023332834243774,5.613009214401245,6.525204168425666,7.095146656036377,6.072994232177734,6.773541450500488,6.272789001464844,7.279789156383938,7.859569787979126,6.843850374221802,7.483844757080078,7.066516816616058,93.83925,116.33,66.545,101.64125000000001,89.29249999999999,119.65,146.56,84.93,130.71,113.8075,145.52949999999998,178.765,112.44,161.7525,131.3775,2024-02-27 00:00:00+00:00,2024-02-28 09:00:00+00:00,9
