ws_100_t-1_dwd_1,ws_100_t-1_dwd_max,ws_100_t-1_dwd_min,ws_100_t-1_dwd_q75,ws_100_t-1_dwd_q25,ws_100_t_dwd_1,ws_100_t_dwd_max,ws_100_t_dwd_min,ws_100_t_dwd_q75,ws_100_t_dwd_q25,ws_100_t+1_dwd_1,ws_100_t+1_dwd_max,ws_100_t+1_dwd_min,ws_100_t+1_dwd_q75,ws_100_t+1_dwd_q25,rad_t-1_dwd,rad_t-1_dwd_max,rad_t-1_dwd_min,rad_t-1_dwd_q75,rad_t-1_dwd_q25,rad_t_dwd,rad_t_dwd_max,rad_t_dwd_min,rad_t_dwd_q75,rad_t_dwd_q25,rad_t+1_dwd,rad_t+1_dwd_max,rad_t+1_dwd_min,rad_t+1_dwd_q75,rad_t+1_dwd_q25,ref_datetime,valid_datetime,hours
5.247450371583303,6.010638236999512,4.63294243812561,5.464391648769379,5.053258001804352,5.496206906106737,6.175665855407715,4.832557201385498,5.75561785697937,5.310047626495361,5.787492480542925,6.334799766540527,5.177120685577393,6.037547945976257,5.608972251415253,0.0007499999999999972,0.125,-0.125,0.04,-0.04,-0.018500000000000003,0.12,-0.11,0.015,-0.052500000000000005,-0.00875,0.09,-0.08499999999999999,0.01875,-0.036250000000000004,2024-02-29 00:00:00+00:00,2024-02-29 23:00:00+00:00,23
5.496206906106737,6.175665855407715,4.832557201385498,5.75561785697937,5.310047626495361,5.787492480542925,6.334799766540527,5.177120685577393,6.037547945976257,5.608972251415253,6.078778054979113,6.49393367767334,5.521684169769287,6.3194780349731445,5.907896876335144,-0.018500000000000003,0.12,-0.11,0.015,-0.052500000000000005,-0.00875,0.09,-0.08499999999999999,0.01875,-0.036250000000000004,0.0009999999999999996,0.06,-0.06,0.0225,-0.02,2024-02-29 00:00:00+00:00,2024-02-29 23:30:00+00:00,23
5.787492480542925,6.334799766540527,5.177120685577393,6.037547945976257,5.608972251415253,6.078778054979113,6.49393367767334,5.521684169769287,6.3194780349731445,5.907896876335144,6.231591337256962,6.629317045211792,5.473416805267334,6.47902774810791,6.035777747631073,-0.00875,0.09,-0.08499999999999999,0.01875,-0.036250000000000004,0.0009999999999999996,0.06,-0.06,0.0225,-0.02,-0.0012500000000000007,0.075,-0.075,0.0275,-0.03,2024-02-29 00:00:00+00:00,2024-03-01 00:00:00+00:00,0
6.078778054979113,6.49393367767334,5.521684169769287,6.3194780349731445,5.907896876335144,6.231591337256962,6.629317045211792,5.473416805267334,6.47902774810791,6.035777747631073,6.38440461953481,6.764700412750244,5.425149440765381,6.638577461242676,6.163658618927002,0.0009999999999999996,0.06,-0.06,0.0225,-0.02,-0.0012500000000000007,0.075,-0.075,0.0275,-0.03,-0.003500000000000001,0.09,-0.09,0.0325,-0.04,2024-02-29 00:00:00+00:00,2024-03-01 00:30:00+00:00,0
6.231591337256962,6.629317045211792,5.473416805267334,6.47902774810791,6.035777747631073,6.38440461953481,6.764700412750244,5.425149440765381,6.638577461242676,6.163658618927002,6.554608450995551,7.091918468475342,5.400111675262451,6.948279142379761,6.301594018936157,-0.0012500000000000007,0.075,-0.075,0.0275,-0.03,-0.003500000000000001,0.09,-0.09,0.0325,-0.04,-0.0010000000000000005,0.08499999999999999,-0.09,0.037500000000000006,-0.04125,2024-02-29 00:00:00+00:00,2024-03-01 01:00:00+00:00,1
6.38440461953481,6.764700412750244,5.425149440765381,6.638577461242676,6.163658618927002,6.554608450995551,7.091918468475342,5.400111675262451,6.948279142379761,6.301594018936157,6.724812282456292,7.4191365242004395,5.3750739097595215,7.257980823516846,6.4395294189453125,-0.003500000000000001,0.09,-0.09,0.0325,-0.04,-0.0010000000000000005,0.08499999999999999,-0.09,0.037500000000000006,-0.04125,0.0015,0.08,-0.09,0.0425,-0.0425,2024-02-29 00:00:00+00:00,2024-03-01 01:30:00+00:00,1
6.554608450995551,7.091918468475342,5.400111675262451,6.948279142379761,6.301594018936157,6.724812282456292,7.4191365242004395,5.3750739097595215,7.257980823516846,6.4395294189453125,6.34077348974016,7.345601320266724,5.001941919326782,6.97002387046814,5.774588108062744,-0.0010000000000000005,0.08499999999999999,-0.09,0.037500000000000006,-0.04125,0.0015,0.08,-0.09,0.0425,-0.0425,-0.0045000000000000005,0.08,-0.08499999999999999,0.027500000000000004,-0.04125,2024-02-29 00:00:00+00:00,2024-03-01 02:00:00+00:00,2
6.724812282456292,7.4191365242004395,5.3750739097595215,7.257980823516846,6.4395294189453125,6.34077348974016,7.345601320266724,5.001941919326782,6.97002387046814,5.774588108062744,5.956734697024028,7.272066116333008,4.628809928894043,6.682066917419434,5.109646797180176,0.0015,0.08,-0.09,0.0425,-0.0425,-0.0045000000000000005,0.08,-0.08499999999999999,0.027500000000000004,-0.04125,-0.0105,0.08,-0.08,0.0125,-0.04,2024-02-29 00:00:00+00:00,2024-03-01 02:30:00+00:00,2
6.34077348974016,7.345601320266724,5.001941919326782,6.97002387046814,5.774588108062744,5.956734697024028,7.272066116333008,4.628809928894043,6.682066917419434,5.109646797180176,6.047702676720089,7.473736524581909,4.735004663467407,6.806755542755127,5.224707663059235,-0.0045000000000000005,0.08,-0.08499999999999999,0.027500000000000004,-0.04125,-0.0105,0.08,-0.08,0.0125,-0.04,0.0009999999999999992,0.09,-0.09,0.03125,-0.035,2024-02-29 00:00:00+00:00,2024-03-01 03:00:00+00:00,3
5.956734697024028,7.272066116333008,4.628809928894043,6.682066917419434,5.109646797180176,6.047702676720089,7.473736524581909,4.735004663467407,6.806755542755127,5.224707663059235,6.138670656416151,7.6754069328308105,4.8411993980407715,6.93144416809082,5.3397685289382935,-0.0105,0.08,-0.08,0.0125,-0.04,0.0009999999999999992,0.09,-0.09,0.03125,-0.035,0.0125,0.1,-0.1,0.05,-0.03,2024-02-29 00:00:00+00:00,2024-03-01 03:30:00+00:00,3
6.047702676720089,7.473736524581909,4.735004663467407,6.806755542755127,5.224707663059235,6.138670656416151,7.6754069328308105,4.8411993980407715,6.93144416809082,5.3397685289382935,6.356297499603695,7.7348856925964355,5.133589029312134,7.111436486244202,5.614798843860626,0.0009999999999999992,0.09,-0.09,0.03125,-0.035,0.0125,0.1,-0.1,0.05,-0.03,0.009500000000000001,0.095,-0.07500000000000001,0.04625,-0.03125,2024-02-29 00:00:00+00:00,2024-03-01 04:00:00+00:00,4
