ws_100_t-1_dwd_1,ws_100_t-1_dwd_max,ws_100_t-1_dwd_min,ws_100_t-1_dwd_q75,ws_100_t-1_dwd_q25,ws_100_t_dwd_1,ws_100_t_dwd_max,ws_100_t_dwd_min,ws_100_t_dwd_q75,ws_100_t_dwd_q25,ws_100_t+1_dwd_1,ws_100_t+1_dwd_max,ws_100_t+1_dwd_min,ws_100_t+1_dwd_q75,ws_100_t+1_dwd_q25,rad_t-1_dwd,rad_t-1_dwd_max,rad_t-1_dwd_min,rad_t-1_dwd_q75,rad_t-1_dwd_q25,rad_t_dwd,rad_t_dwd_max,rad_t_dwd_min,rad_t_dwd_q75,rad_t_dwd_q25,rad_t+1_dwd,rad_t+1_dwd_max,rad_t+1_dwd_min,rad_t+1_dwd_q75,rad_t+1_dwd_q25,ref_datetime,valid_datetime,hours
13.822713865174187,14.347390174865723,13.4195237159729,13.956652164459229,13.619019865989685,13.4159468015035,13.957289695739746,13.071242332458496,13.54238510131836,13.179486989974976,13.957925213707817,14.372973442077637,13.673334121704102,14.102174520492554,13.776274800300598,0.0052499999999999995,0.08,-0.060000000000000005,0.025,-0.0175,0.003,0.09,-0.07,0.02,-0.02,0.0022500000000000007,0.08,-0.08,0.035,-0.026250000000000002,2024-02-03 00:00:00+00:00,2024-02-03 23:00:00+00:00,23
13.4159468015035,13.957289695739746,13.071242332458496,13.54238510131836,13.179486989974976,13.957925213707817,14.372973442077637,13.673334121704102,14.102174520492554,13.776274800300598,14.499903625912136,14.788657188415527,14.275425910949707,14.661963939666748,14.37306261062622,0.003,0.09,-0.07,0.02,-0.02,0.0022500000000000007,0.08,-0.08,0.035,-0.026250000000000002,0.0015000000000000013,0.07,-0.09,0.05,-0.0325,2024-02-03 00:00:00+00:00,2024-02-03 23:30:00+00:00,23
13.957925213707817,14.372973442077637,13.673334121704102,14.102174520492554,13.776274800300598,14.499903625912136,14.788657188415527,14.275425910949707,14.661963939666748,14.37306261062622,14.780876848432753,15.162156581878662,14.312403202056885,14.994709253311157,14.578082919120789,0.0022500000000000007,0.08,-0.08,0.035,-0.026250000000000002,0.0015000000000000013,0.07,-0.09,0.05,-0.0325,-0.0034999999999999996,0.07500000000000001,-0.09,0.030000000000000002,-0.03375,2024-02-03 00:00:00+00:00,2024-02-04 00:00:00+00:00,0
14.499903625912136,14.788657188415527,14.275425910949707,14.661963939666748,14.37306261062622,14.780876848432753,15.162156581878662,14.312403202056885,14.994709253311157,14.578082919120789,15.06185007095337,15.535655975341797,14.349380493164062,15.327454566955566,14.783103227615356,0.0015000000000000013,0.07,-0.09,0.05,-0.0325,-0.0034999999999999996,0.07500000000000001,-0.09,0.030000000000000002,-0.03375,-0.0085,0.08,-0.09,0.01,-0.035,2024-02-03 00:00:00+00:00,2024-02-04 00:30:00+00:00,0
14.780876848432753,15.162156581878662,14.312403202056885,14.994709253311157,14.578082919120789,15.06185007095337,15.535655975341797,14.349380493164062,15.327454566955566,14.783103227615356,15.41863649421268,15.902017593383789,14.723694324493408,15.685350894927979,15.142316699028015,-0.0034999999999999996,0.07500000000000001,-0.09,0.030000000000000002,-0.03375,-0.0085,0.08,-0.09,0.01,-0.035,-0.002,0.07500000000000001,-0.095,0.0225,-0.02875,2024-02-03 00:00:00+00:00,2024-02-04 01:00:00+00:00,1
15.06185007095337,15.535655975341797,14.349380493164062,15.327454566955566,14.783103227615356,15.41863649421268,15.902017593383789,14.723694324493408,15.685350894927979,15.142316699028015,15.775422917471992,16.26837921142578,15.098008155822754,16.04324722290039,15.501530170440674,-0.0085,0.08,-0.09,0.01,-0.035,-0.002,0.07500000000000001,-0.095,0.0225,-0.02875,0.0045,0.07,-0.1,0.035,-0.0225,2024-02-03 00:00:00+00:00,2024-02-04 01:30:00+00:00,1
15.41863649421268,15.902017593383789,14.723694324493408,15.685350894927979,15.142316699028015,15.775422917471992,16.26837921142578,15.098008155822754,16.04324722290039,15.501530170440674,15.742840753661262,16.52999210357666,14.80061388015747,16.184207916259766,15.290901899337769,-0.002,0.07500000000000001,-0.095,0.0225,-0.02875,0.0045,0.07,-0.1,0.035,-0.0225,-0.0037500000000000007,0.08,-0.085,0.018750000000000003,-0.03125,2024-02-03 00:00:00+00:00,2024-02-04 02:00:00+00:00,2
15.775422917471992,16.26837921142578,15.098008155822754,16.04324722290039,15.501530170440674,15.742840753661262,16.52999210357666,14.80061388015747,16.184207916259766,15.290901899337769,15.710258589850532,16.79160499572754,14.503219604492188,16.32516860961914,15.080273628234863,0.0045,0.07,-0.1,0.035,-0.0225,-0.0037500000000000007,0.08,-0.085,0.018750000000000003,-0.03125,-0.012000000000000002,0.09,-0.07,0.0025,-0.04,2024-02-03 00:00:00+00:00,2024-02-04 02:30:00+00:00,2
15.742840753661262,16.52999210357666,14.80061388015747,16.184207916259766,15.290901899337769,15.710258589850532,16.79160499572754,14.503219604492188,16.32516860961914,15.080273628234863,15.674893882539537,16.590496063232422,14.910447120666504,16.070562839508057,15.239189267158508,-0.0037500000000000007,0.08,-0.085,0.018750000000000003,-0.03125,-0.012000000000000002,0.09,-0.07,0.0025,-0.04,-0.0037500000000000016,0.09,-0.060000000000000005,0.0175,-0.036250000000000004,2024-02-03 00:00:00+00:00,2024-02-04 03:00:00+00:00,3
15.710258589850532,16.79160499572754,14.503219604492188,16.32516860961914,15.080273628234863,15.674893882539537,16.590496063232422,14.910447120666504,16.070562839508057,15.239189267158508,15.639529175228542,16.389387130737305,15.31767463684082,15.815957069396973,15.398104906082153,-0.012000000000000002,0.09,-0.07,0.0025,-0.04,-0.0037500000000000016,0.09,-0.060000000000000005,0.0175,-0.036250000000000004,0.0045,0.09,-0.05,0.0325,-0.0325,2024-02-03 00:00:00+00:00,2024-02-04 03:30:00+00:00,3
