ws_100_t-1_dwd_1,ws_100_t-1_dwd_max,ws_100_t-1_dwd_min,ws_100_t-1_dwd_q75,ws_100_t-1_dwd_q25,ws_100_t_dwd_1,ws_100_t_dwd_max,ws_100_t_dwd_min,ws_100_t_dwd_q75,ws_100_t_dwd_q25,ws_100_t+1_dwd_1,ws_100_t+1_dwd_max,ws_100_t+1_dwd_min,ws_100_t+1_dwd_q75,ws_100_t+1_dwd_q25,rad_t-1_dwd,rad_t-1_dwd_max,rad_t-1_dwd_min,rad_t-1_dwd_q75,rad_t-1_dwd_q25,rad_t_dwd,rad_t_dwd_max,rad_t_dwd_min,rad_t_dwd_q75,rad_t_dwd_q25,rad_t+1_dwd,rad_t+1_dwd_max,rad_t+1_dwd_min,rad_t+1_dwd_q75,rad_t+1_dwd_q25,ref_datetime,valid_datetime,hours
13.175485028160942,13.69541597366333,12.353878021240234,13.428088188171387,13.023114919662476,13.104938295152452,13.69655990600586,12.593486785888672,13.298997163772583,12.922963380813599,12.716681202252705,13.29037857055664,12.181502342224121,13.03485631942749,12.429975867271423,-0.0032500000000000003,0.065,-0.07,0.02125,-0.03125,-0.0035000000000000005,0.09,-0.05,0.0175,-0.04,0.006000000000000001,0.09,-0.060000000000000005,0.04,-0.03125,2024-02-14 00:00:00+00:00,2024-02-14 23:00:00+00:00,23
13.104938295152452,13.69655990600586,12.593486785888672,13.298997163772583,12.922963380813599,12.716681202252705,13.29037857055664,12.181502342224121,13.03485631942749,12.429975867271423,12.328424109352959,12.884197235107422,11.76951789855957,12.770715475082397,11.936988353729248,-0.0035000000000000005,0.09,-0.05,0.0175,-0.04,0.006000000000000001,0.09,-0.060000000000000005,0.04,-0.03125,0.015500000000000003,0.09,-0.07,0.0625,-0.0225,2024-02-14 00:00:00+00:00,2024-02-14 23:30:00+00:00,23
12.716681202252705,13.29037857055664,12.181502342224121,13.03485631942749,12.429975867271423,12.328424109352959,12.884197235107422,11.76951789855957,12.770715475082397,11.936988353729248,12.440656423568726,12.894926071166992,11.974922180175781,12.719858169555664,12.193167567253113,0.006000000000000001,0.09,-0.060000000000000005,0.04,-0.03125,0.015500000000000003,0.09,-0.07,0.0625,-0.0225,0.010000000000000002,0.08,-0.07500000000000001,0.052500000000000005,-0.0175,2024-02-14 00:00:00+00:00,2024-02-15 00:00:00+00:00,0
12.328424109352959,12.884197235107422,11.76951789855957,12.770715475082397,11.936988353729248,12.440656423568726,12.894926071166992,11.974922180175781,12.719858169555664,12.193167567253113,12.552888737784492,12.905654907226562,12.180326461791992,12.66900086402893,12.449346780776978,0.015500000000000003,0.09,-0.07,0.0625,-0.0225,0.010000000000000002,0.08,-0.07500000000000001,0.052500000000000005,-0.0175,0.004499999999999999,0.07,-0.08,0.0425,-0.0125,2024-02-14 00:00:00+00:00,2024-02-15 00:30:00+00:00,0
12.440656423568726,12.894926071166992,11.974922180175781,12.719858169555664,12.193167567253113,12.552888737784492,12.905654907226562,12.180326461791992,12.66900086402893,12.449346780776978,12.37238805823856,12.814119815826416,11.896820068359375,12.529372930526733,12.226317524909973,0.010000000000000002,0.08,-0.07500000000000001,0.052500000000000005,-0.0175,0.004499999999999999,0.07,-0.08,0.0425,-0.0125,-0.004000000000000002,0.060000000000000005,-0.08499999999999999,0.027500000000000004,-0.026250000000000002,2024-02-14 00:00:00+00:00,2024-02-15 01:00:00+00:00,1
12.552888737784492,12.905654907226562,12.180326461791992,12.66900086402893,12.449346780776978,12.37238805823856,12.814119815826416,11.896820068359375,12.529372930526733,12.226317524909973,12.191887378692627,12.72258472442627,11.613313674926758,12.389744997024536,12.003288269042969,0.004499999999999999,0.07,-0.08,0.0425,-0.0125,-0.004000000000000002,0.060000000000000005,-0.08499999999999999,0.027500000000000004,-0.026250000000000002,-0.0125,0.05,-0.09,0.0125,-0.04,2024-02-14 00:00:00+00:00,2024-02-15 01:30:00+00:00,1
12.37238805823856,12.814119815826416,11.896820068359375,12.529372930526733,12.226317524909973,12.191887378692627,12.72258472442627,11.613313674926758,12.389744997024536,12.003288269042969,11.688211123148601,12.394533634185791,11.155276775360107,11.849168419837952,11.506128549575806,-0.004000000000000002,0.060000000000000005,-0.08499999999999999,0.027500000000000004,-0.026250000000000002,-0.0125,0.05,-0.09,0.0125,-0.04,-0.0045000000000000005,0.07,-0.09,0.0225,-0.0325,2024-02-14 00:00:00+00:00,2024-02-15 02:00:00+00:00,2
12.191887378692627,12.72258472442627,11.613313674926758,12.389744997024536,12.003288269042969,11.688211123148601,12.394533634185791,11.155276775360107,11.849168419837952,11.506128549575806,11.184534867604574,12.066482543945312,10.697239875793457,11.308591842651367,11.008968830108643,-0.0125,0.05,-0.09,0.0125,-0.04,-0.0045000000000000005,0.07,-0.09,0.0225,-0.0325,0.0034999999999999996,0.09,-0.09,0.0325,-0.025,2024-02-14 00:00:00+00:00,2024-02-15 02:30:00+00:00,2
11.688211123148601,12.394533634185791,11.155276775360107,11.849168419837952,11.506128549575806,11.184534867604574,12.066482543945312,10.697239875793457,11.308591842651367,11.008968830108643,10.73602885670132,11.444189548492432,10.24153757095337,10.89365303516388,10.542177081108093,-0.0045000000000000005,0.07,-0.09,0.0225,-0.0325,0.0034999999999999996,0.09,-0.09,0.0325,-0.025,0.002,0.095,-0.08499999999999999,0.026250000000000002,-0.02375,2024-02-14 00:00:00+00:00,2024-02-15 03:00:00+00:00,3
11.184534867604574,12.066482543945312,10.697239875793457,11.308591842651367,11.008968830108643,10.73602885670132,11.444189548492432,10.24153757095337,10.89365303516388,10.542177081108093,10.287522845798069,10.82189655303955,9.785835266113281,10.478714227676392,10.075385332107544,0.0034999999999999996,0.09,-0.09,0.0325,-0.025,0.002,0.095,-0.08499999999999999,0.026250000000000002,-0.02375,0.0005000000000000008,0.1,-0.08,0.02,-0.0225,2024-02-14 00:00:00+00:00,2024-02-15 03:30:00+00:00,3
